fecha,producto,tipo_producto,marca,categoria,cantidad,precio_unitario,precio_total,metodo_pago,comprobante
2024-06-24,tarugos,plástico 10mm,Truper,fijacion,35.0,0.53,18.55,transferencia,boleta
2024-06-24,caja_herramientas,plastica,Truper,,2.0,35.68,71.36,plin,boleta
2024-06-24,grifos,jardin,Tigre,gasfiteria,3.0,150.27,450.81,efectivo,boleta
2024-06-24,pegamento_contacto,spray,Pegatodo,material_construccion,2.0,35.13,70.26,efectivo,boleta
2024-06-24,cemento,saco 42.5kg,Unacem,material_construccion,10.0,34.4,344.0,plin,boleta
2024-06-24,grifos,lavadero,Vainsa,gasfiteria,3.0,83.18,249.54,yape,factura
2024-06-24,juego_llaves_dados,20pz,Bahco,herramientas,1.0,349.71,349.71,plin,boleta
2024-06-24,enchufe,doble,BTicino,,1.0,39.38,39.38,transferencia,boleta
2024-06-24,tuberia_pvc,3/4,Tigre,,1.0,39.32,39.32,efectivo,boleta
2024-06-24,arena,gruesa,,material_construccion,1.0,58.85,58.85,efectivo,boleta
2024-06-24,adhesivo,,Sika,material_construccion,1.0,99.56,99.56,efectivo,boleta
2024-06-24,disolvente,disolvente 1L,Comex,pinturas,4.0,39.69,158.76,efectivo,boleta
2024-06-24,guantes,PVC,3M,seguridad_industrial,2.0,50.5,101.0,efectivo,boleta
2024-06-24,grava,triturada,Ladrillera Virú,material_construccion,2.0,,124.16,tarjeta,boleta
2024-06-24,rodillo,grande,,pinturas,4.0,29.63,118.52,efectivo,
2024-06-24,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,51.22,51.22,tarjeta,boleta
2024-06-24,valvula,de paso 3/4,Vainsa,gasfiteria,1.0,59.54,59.54,efectivo,boleta
2024-06-24,cemento,saco 42.5kg,Unacem,material_construccion,11.0,31.68,348.48,plin,boleta
,cemento,saco 42.5kg,Unacem,material_construccion,10.0,34.66,346.6,tarjeta,boleta
2024-06-24,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,10.0,28.14,281.4,transferencia,boleta
2024-06-24,grava,triturada,Ladrillera Virú,material_construccion,1.0,37.54,37.54,tarjeta,factura
2024-06-24,lija,grano 120,Norton,pinturas,4.0,11.96,47.84,plin,boleta
2024-06-24,rodillo,grande,Pintuco,pinturas,2.0,29.12,58.24,transferencia,boleta
2024-06-24,rodillo,grande,Pintuco,pinturas,1.0,14.72,14.72,efectivo,boleta
2024-06-24,grifos,ducha,Tigre,gasfiteria,1.0,176.94,176.94,efectivo,boleta
2024-06-24,ladrillo,Pandereta,Ladrillera Virú,material_construccion,1825.0,1.88,3431.0,transferencia,boleta
2024-06-24,grava,triturada,Ladrillera Virú,material_construccion,1.0,50.58,50.58,efectivo,boleta
2024-06-25,led_tira,10m,Philips,electricidad,1.0,97.66,97.66,transferencia,factura
2024-06-25,led_tira,10m,Philips,electricidad,3.0,182.17,546.51,transferencia,boleta
2024-06-25,led_tira,5m,Philips,electricidad,1.0,61.25,61.25,efectivo,boleta
2024-06-25,aspersor_jardin,rotativo,Toro,accesorios,4.0,83.88,335.52,plin,boleta
2024-06-25,ladrillo,Techo,Cerámica Lark,material_construccion,2397.0,2.39,5728.83,transferencia,boleta
2024-06-25,ladrillo,Techo,Fortaleza,material_construccion,697.0,1.49,1038.53,yape,boleta
2024-06-25,cortadora_ladrillo,manual,Bosch,herramientas,2.0,392.76,785.52,tarjeta,boleta
2024-06-25,ladrillo,King Kong,Cerámica Lark,material_construccion,1719.0,0.63,1082.97,efectivo,boleta
2024-06-25,escalera,,Bailey,accesorios,1.0,,1401.73,plin,factura
2024-06-25,enchufe,doble,Legrand,electricidad,3.0,41.53,124.59,plin,boleta
2024-06-25,brocha,"2""",Pretul,pinturas,3.0,14.61,43.83,tarjeta,boleta
2024-06-25,grifos,lavadero,FV,gasfiteria,1.0,142.05,142.05,plin,boleta
,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,38.02,114.06,plin,boleta
2024-06-25,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,46.19,46.19,yape,
2024-06-25,grava,triturada,Ladrillera Virú,material_construccion,1.0,78.99,78.99,tarjeta,boleta
2024-06-25,cemento,saco 50kg,Cementos Inka,material_construccion,12.0,41.19,494.28,plin,boleta
2024-06-25,sierra_circular,"7 1/4""",Makita,herramientas,1.0,248.16,248.16,efectivo,factura
2024-06-25,ladrillo,King Kong,Ladrillera Virú,material_construccion,2805.0,1.21,,yape,boleta
2024-06-25,arena,gruesa,Ladrillera Virú,material_construccion,2.0,66.29,132.58,yape,factura
,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,22.0,,750.2,transferencia,
2024-06-25,calamina,galv 0.3mm,Prodac,material_construccion,3.0,86.58,259.74,efectivo,
2024-06-25,arena,fina,Ladrillera Virú,material_construccion,1.0,51.64,51.64,efectivo,boleta
2024-06-25,alicate,"universal 8""",Stanley,herramientas,2.0,68.7,137.4,plin,boleta
2024-06-25,pintura,acrilico 1gl,Ecocolor,pinturas,2.0,121.45,242.9,tarjeta,boleta
2024-06-25,grava,triturada,Ladrillera Virú,material_construccion,1.0,63.6,63.6,transferencia,boleta
2024-06-25,ladrillo,Pandereta,Fortaleza,,,1.24,1734.76,plin,boleta
2024-06-25,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,80.71,242.13,efectivo,boleta
2024-06-25,sellador,silicona 300ml,Sika,pinturas,3.0,26.01,78.03,,boleta
2024-06-25,pegamento_contacto,spray,Pegatodo,material_construccion,2.0,118.62,237.24,yape,boleta
2024-06-25,wincha,10m,Bosch,herramientas,3.0,42.77,128.31,efectivo,boleta
2024-06-25,malla_mosquitera,2x1m,Aceros Arequipa,accesorios,4.0,111.75,447.0,tarjeta,boleta
2024-06-25,cemento,saco 42.5kg,Pacasmayo,material_construccion,12.0,32.02,384.24,yape,factura
2024-06-25,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,88.59,88.59,plin,boleta
2024-06-25,caja_herramientas,plastica,Stanley,accesorios,s/c,231.61,231.61,tarjeta,boleta
2024-06-25,escalera,telescopica,Bailey,accesorios,1.0,797.7,797.7,efectivo,boleta
2024-06-25,ladrillo,Pandereta,Cerámica Lark,material_construccion,2327.0,2.5,5817.5,efectivo,factura
2024-06-25,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,3.0,39.94,119.82,plin,boleta
2024-06-25,foco_led,12W,LedVance,electricidad,3.0,39.91,119.73,tarjeta,factura
2024-06-25,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,3.0,68.02,204.06,yape,boleta
2024-06-25,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,19.0,34.7,659.3,plin,boleta
2024-06-25,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,19.0,29.68,563.92,transferencia,boleta
2024-06-25,interruptor,simple,,electricidad,1.0,37.47,37.47,yape,factura
2024-06-25,ladrillo,Pandereta,Fortaleza,material_construccion,1662.0,0.7,,tarjeta,factura
2024-06-25,ladrillo,Pandereta,Fortaleza,material_construccion,807.0,1.3,1049.1,tarjeta,factura
2024-06-25,casco,ABS,Protec,seguridad_industrial,1.0,120.22,120.22,efectivo,boleta
2024-06-25,tomacorriente,doble,Legrand,electricidad,1.0,83.92,83.92,efectivo,factura
2024-06-25,ladrillo,Techo,Ladrillera Virú,material_construccion,2345.0,1.59,3728.55,efectivo,boleta
2024-06-25,valvula,de paso 3/4,Tigre,gasfiteria,1.0,64.32,64.32,efectivo,boleta
2024-06-25,grava,triturada,Ladrillera Virú,material_construccion,3.0,84.8,254.4,efectivo,boleta
2024-06-25,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,19.0,27.08,514.52,yape,factura
2024-06-25,arena,fina,Ladrillera Virú,material_construccion,2.0,65.05,130.1,transferencia,boleta
2024-06-25,aspersor_jardin,impacto,Toro,accesorios,2.0,214.35,428.7,yape,factura
2024-06-25,pegamento_contacto,spray,Tekbond,material_construccion,1.0,17.96,17.96,yape,boleta
2024-06-25,tarugos,plástico 10mm,Truper,fijacion,33.0,1.78,58.74,yape,boleta
2024-06-25,pernos_bulones,,Fijesa,fijacion,30.0,2.97,89.1,efectivo,
2024-06-25,arena,fina,Ladrillera Virú,material_construccion,1.0,56.85,56.85,yape,boleta
2024-06-25,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,37.99,37.99,yape,boleta
2024-06-25,clavos,comun kg,Prodac,fijacion,4.0,5.19,20.76,efectivo,boleta
2024-06-25,manguera,jardin 1/2,Vainsa,accesorios,2.0,84.8,169.6,plin,
2024-06-25,manguera,jardin 1/2,Tigre,accesorios,1.0,31.95,31.95,transferencia,boleta
2024-06-25,led_tira,5m,Genérico,electricidad,1.0,33.1,33.1,yape,boleta
2024-06-25,foco_led,9W,LedVance,electricidad,s/c,25.83,25.83,tarjeta,factura
2024-06-25,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,16.0,33.9,542.4,efectivo,factura
2024-06-25,pintura,acrilico 1gl,Ecocolor,pinturas,2.0,143.16,286.32,efectivo,boleta
2024-06-25,malla_mosquitera,1x1m,Aceros Arequipa,accesorios,4.0,52.86,211.44,yape,
2024-06-25,ladrillo,Techo,Fortaleza,material_construccion,1810.0,2.36,4271.6,transferencia,boleta
2024-06-25,cemento,saco 42.5kg,Pacasmayo,material_construccion,10.0,31.46,314.6,efectivo,factura
2024-06-25,tarugos,plástico 6mm,Fixser,fijacion,36.0,0.33,11.88,efectivo,boleta
2024-06-25,brocha,"2""",Truper,pinturas,1.0,15.63,15.63,efectivo,boleta
2024-06-25,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,12.0,24.04,288.48,efectivo,boleta
2024-06-25,,Pandereta,Cerámica Lark,material_construccion,2687.0,2.17,5830.79,plin,factura
2024-06-25,ladrillo,King Kong,Cerámica Lark,material_construccion,519.0,2.37,1230.03,transferencia,boleta
2024-06-25,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,82.25,164.5,efectivo,boleta
2024-06-25,ladrillo,Techo,Fortaleza,material_construccion,872.0,3.03,2642.16,efectivo,boleta
2024-06-25,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,12.0,32.78,393.36,transferencia,factura
,adhesivo,contacto 1L,Sika,material_construccion,1.0,12.53,12.53,yape,boleta
2024-06-25,ladrillo,King Kong,Cerámica Lark,material_construccion,1662.0,2.19,3639.78,efectivo,boleta
2024-06-25,foco_led,12W,Osram,electricidad,,16.19,16.19,efectivo,boleta
2024-06-25,tarugos,plástico 10mm,Fixser,fijacion,27.0,1.34,,efectivo,boleta
2024-06-25,led_tira,5m,Genérico,electricidad,4.0,41.66,166.64,efectivo,boleta
2024-06-25,,triturada,Ladrillera Virú,material_construccion,2.0,65.72,131.44,efectivo,boleta
2024-06-25,cemento,saco 42.5kg,Pacasmayo,material_construccion,11.0,37.42,411.62,plin,boleta
2024-06-25,cemento,saco 50kg,Cementos Inka,material_construccion,13.0,41.28,536.64,plin,factura
2024-06-25,cemento,saco 42.5kg,Cementos Sol,material_construccion,12.0,40.13,481.56,yape,factura
2024-06-25,ladrillo,Pandereta,Ladrillera Virú,material_construccion,2623.0,1.21,3173.83,efectivo,boleta
2024-06-25,rodillo,mini,Pintuco,pinturas,1.0,20.88,20.88,transferencia,boleta
2024-06-25,adhesivo,contacto 1L,Sika,material_construccion,2.0,242.29,484.58,plin,boleta
2024-06-25,arena,fina,Ladrillera Virú,material_construccion,1.0,77.59,77.59,yape,boleta
2024-06-25,alicate,"universal 8""",Truper,herramientas,1.0,37.18,37.18,transferencia,boleta
2024-06-25,grava,zarandeada,Ladrillera Virú,material_construccion,1.0,57.66,57.66,yape,factura
2024-06-25,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,18.0,26.28,473.04,yape,factura
2024-06-25,llave_tubo,3/4,Truper,herramientas,3.0,131.51,394.53,plin,boleta
2024-06-25,nivel_burbuja,60cm,Stanley,herramientas,1.0,64.49,64.49,yape,boleta
2024-06-25,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,20.0,36.77,735.4,yape,boleta
2024-06-25,cemento,saco 42.5kg,Cementos Sol,material_construccion,11.0,37.01,407.11,efectivo,boleta
2024-06-25,ladrillo,Techo,Fortaleza,material_construccion,794.0,2.86,2270.84,tarjeta,boleta
2024-06-25,cemento,saco 50kg,Pacasmayo,material_construccion,12.0,31.66,379.92,plin,boleta
2024-06-25,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,24.0,28.82,691.68,yape,boleta
2024-06-25,grava,triturada,Ladrillera Virú,material_construccion,1.0,84.28,84.28,efectivo,boleta
2024-06-25,tornillos,madera 3x40,Truper,fijacion,35.0,0.46,16.1,yape,factura
2024-06-26,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,19.0,31.21,592.99,yape,boleta
2024-06-26,valvula,de paso 3/4,Tigre,gasfiteria,1.0,102.87,102.87,tarjeta,boleta
2024-06-26,cemento,saco 42.5kg,Pacasmayo,material_construccion,12.0,32.51,390.12,yape,boleta
2024-06-26,tornillos,drywall,Truper,fijacion,31.0,0.21,6.51,plin,boleta
2024-06-26,pegamento_contacto,spray,Tekbond,material_construccion,3.0,78.73,236.19,transferencia,factura
2024-06-26,arena,fina,Ladrillera Virú,material_construccion,2.0,60.92,121.84,efectivo,factura
2024-06-26,lija,grano 80,3M,pinturas,5.0,8.81,44.05,tarjeta,boleta
2024-06-26,tuercas_arandelas,mariposa,Fixser,fijacion,39.0,0.37,14.43,,boleta
2024-06-26,soldador_inverter,250A,Makita,herramientas,2.0,949.04,1898.08,transferencia,boleta
2024-06-26,arena,gruesa,Ladrillera Virú,material_construccion,4.0,38.32,153.28,,factura
2024-06-26,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,16.0,37.57,601.12,transferencia,factura
,,10m,Stanley,herramientas,3.0,22.13,66.39,efectivo,factura
2024-06-26,grava,zarandeada,Ladrillera Virú,material_construccion,3.0,56.86,170.58,efectivo,boleta
2024-06-26,cemento,saco 50kg,Unacem,material_construccion,15.0,28.35,425.25,yape,boleta
2024-06-26,tomacorriente,empotrable,Legrand,electricidad,1.0,39.58,39.58,yape,factura
2024-06-26,tuberia_pvc,1/2,Tigre,gasfiteria,4.0,24.24,96.96,efectivo,factura
2024-06-26,valvula,de paso 3/4,Tigre,gasfiteria,1.0,68.11,68.11,yape,boleta
2024-06-26,adhesivo,epoxico 2k,Sika,material_construccion,2.0,196.36,392.72,,boleta
2024-06-26,sellador,masilla 1kg,Sika,pinturas,2.0,77.06,154.12,yape,boleta
2024-06-26,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,13.0,22.2,288.6,efectivo,boleta
2024-06-26,sellador,masilla 1kg,Sika,pinturas,2.0,116.1,232.2,yape,boleta
2024-06-26,juego_llaves_dados,10pz,Bahco,herramientas,1.0,100.06,100.06,efectivo,boleta
2024-06-26,tuberia_pvc,3/4,Tigre,gasfiteria,2.0,10.71,21.42,efectivo,boleta
2024-06-26,cemento,saco 50kg,Cementos Inka,material_construccion,10.0,43.96,439.6,transferencia,factura
2024-06-26,ladrillo,Techo,Ladrillera Virú,material_construccion,1057.0,2.2,2325.4,yape,boleta
2024-06-26,enchufe,industrial,Simon,electricidad,1.0,38.4,38.4,tarjeta,boleta
2024-06-26,llave_tubo,3/4,Truper,herramientas,3.0,83.11,249.33,tarjeta,boleta
2024-06-26,fierro_corrugado,3/4,Aceros Arequipa,material_construccion,11.0,25.13,276.43,plin,boleta
2024-06-26,arena,gruesa,Ladrillera Virú,material_construccion,1.0,68.12,68.12,yape,boleta
2024-06-26,taladro,inalambrico 18V,Bosch,herramientas,--,429.17,429.17,tarjeta,boleta
2024-06-26,cinta_teflon,blanco,Tigre,gasfiteria,7.0,2.69,18.83,plin,factura
2024-06-26,ladrillo,King Kong,Cerámica Lark,material_construccion,1522.0,1.9,2891.8,plin,boleta
2024-06-26,guantes,cuero,3M,seguridad_industrial,1.0,28.57,28.57,efectivo,boleta
2024-06-26,adhesivo,epoxico 2k,Tekbond,material_construccion,2.0,128.85,,efectivo,factura
2024-06-26,ladrillo,King Kong,Fortaleza,material_construccion,2592.0,2.33,6039.36,tarjeta,boleta
2024-06-26,cinta_teflon,rojo,Truper,gasfiteria,9.0,2.41,21.69,yape,boleta
2024-06-26,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,75.77,151.54,efectivo,boleta
2024-06-26,cinta_teflon,blanco,Tigre,gasfiteria,12.0,1.33,15.96,plin,boleta
2024-06-26,ladrillo,Techo,Ladrillera Virú,material_construccion,2308.0,3.33,7685.64,efectivo,factura
2024-06-26,adhesivo,contacto 1L,Pegatodo,material_construccion,3.0,31.8,95.4,tarjeta,factura
2024-06-26,,gruesa,Ladrillera Virú,material_construccion,2.0,66.88,133.76,transferencia,boleta
2024-06-26,guantes,PVC,3M,seguridad_industrial,3.0,44.68,134.04,yape,factura
2024-06-26,arena,fina,Ladrillera Virú,material_construccion,1.0,52.44,52.44,transferencia,boleta
2024-06-26,arena,fina,Ladrillera Virú,material_construccion,1.0,55.51,55.51,tarjeta,boleta
2024-06-26,grifos,lavadero,Tigre,gasfiteria,2.0,182.83,365.66,efectivo,boleta
2024-06-26,disolvente,disolvente 1L,CPP,pinturas,2.0,29.67,59.34,efectivo,factura
2024-06-26,pegamento_contacto,spray,Pegatodo,,1.0,49.31,49.31,plin,boleta
2024-06-26,casco,fibra,3M,seguridad_industrial,2.0,211.48,422.96,efectivo,factura
2024-06-26,,saco 50kg,Cementos Inka,material_construccion,13.0,36.71,477.23,tarjeta,factura
2024-06-26,pegamento_contacto,spray,Tekbond,material_construccion,1.0,109.06,109.06,transferencia,boleta
2024-06-26,pernos_bulones,M12,Fijesa,fijacion,38.0,3.97,150.86,tarjeta,boleta
2024-06-26,soldador_inverter,250A,Makita,herramientas,1.0,361.91,361.91,yape,boleta
2024-06-26,arena,gruesa,Ladrillera Virú,material_construccion,2.0,61.13,122.26,yape,boleta
2024-06-26,ladrillo,Pandereta,Fortaleza,material_construccion,2441.0,3.48,8494.68,efectivo,factura
2024-06-26,arena,fina,Ladrillera Virú,material_construccion,4.0,37.36,149.44,efectivo,boleta
2024-06-26,tuercas_arandelas,hexagonal,Fixser,fijacion,34.0,1.34,45.56,tarjeta,boleta
2024-06-26,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,13.0,36.81,478.53,yape,boleta
2024-06-26,cemento,saco 50kg,Cementos Sol,material_construccion,10.0,34.22,342.2,yape,boleta
2024-06-26,sierra_circular,"10""",Bosch,herramientas,error,858.94,1717.88,efectivo,boleta
2024-06-26,pernos_bulones,M10,Fixser,fijacion,36.0,1.58,56.88,transferencia,boleta
2024-06-26,valvula,de paso 3/4,Vainsa,gasfiteria,1.0,118.3,118.3,yape,boleta
2024-06-26,ladrillo,Pandereta,Ladrillera Virú,material_construccion,874.0,N/A,1188.64,transferencia,boleta
2024-06-26,caja_placa,plastica,Legrand,electricidad,1.0,121.5,121.5,transferencia,boleta
2024-06-26,brocha,"3""",Pretul,pinturas,1.0,35.45,35.45,efectivo,boleta
2024-06-26,cemento,saco 42.5kg,Cementos Inka,material_construccion,13.0,33.81,439.53,efectivo,factura
2024-06-26,cemento,saco 50kg,Pacasmayo,material_construccion,12.0,29.74,,efectivo,factura
2024-06-26,destornillador,precision,,herramientas,1.0,23.0,23.0,efectivo,boleta
2024-06-26,cemento,saco 50kg,Pacasmayo,material_construccion,10.0,35.68,356.8,plin,boleta
2024-06-26,arena,fina,Ladrillera Virú,material_construccion,1.0,62.0,62.0,plin,boleta
2024-06-26,pegamento_contacto,contacto 1L,Tekbond,material_construccion,1.0,45.67,45.67,plin,factura
2024-06-26,lija,grano 220,Norton,pinturas,8.0,3.74,29.92,yape,factura
2024-06-26,cemento,saco 42.5kg,Cementos Inka,material_construccion,12.0,37.87,454.44,efectivo,boleta
2024-06-26,cinta_teflon,blanco,Truper,gasfiteria,8.0,1.3,10.4,efectivo,boleta
2024-06-26,arena,fina,Ladrillera Virú,material_construccion,2.0,67.12,134.24,plin,boleta
2024-06-26,,3/4,Aceros Arequipa,material_construccion,11.0,28.09,308.99,efectivo,boleta
2024-06-26,thinner,diluente 1L,CPP,pinturas,,73.19,73.19,efectivo,boleta
2024-06-26,adhesivo,contacto 1L,Pegatodo,material_construccion,error,64.34,64.34,yape,boleta
2024-06-26,arena,fina,Ladrillera Virú,material_construccion,1.0,63.87,63.87,plin,boleta
2024-06-26,cemento,saco 50kg,Cementos Inka,material_construccion,14.0,33.63,470.82,tarjeta,boleta
2024-06-26,fierro_corrugado,3/8,Aceros Arequipa,material_construccion,,24.03,432.54,yape,boleta
2024-06-26,cemento,saco 50kg,Pacasmayo,material_construccion,11.0,34.75,382.25,yape,boleta
2024-06-26,cemento,saco 42.5kg,Pacasmayo,material_construccion,11.0,37.99,417.89,tarjeta,boleta
2024-06-26,juego_llaves_dados,10pz,Bahco,herramientas,2.0,192.79,385.58,efectivo,factura
2024-06-26,cemento,saco 50kg,Cementos Sol,material_construccion,12.0,35.33,423.96,yape,boleta
2024-06-26,grava,zarandeada,Ladrillera Virú,material_construccion,2.0,37.34,74.68,efectivo,boleta
2024-06-26,calamina,galv 0.3mm,Aceros Arequipa,material_construccion,4.0,36.84,147.36,transferencia,boleta
2024-06-26,grava,triturada,Ladrillera Virú,material_construccion,2.0,85.31,170.62,plin,factura
2024-06-26,cemento,saco 42.5kg,Cementos Sol,material_construccion,12.0,28.68,344.16,transferencia,
2024-06-26,arena,fina,Ladrillera Virú,material_construccion,2.0,35.14,70.28,efectivo,factura
2024-06-26,calamina,galv 0.5mm,Aceros Arequipa,material_construccion,3.0,72.18,,yape,boleta
2024-06-26,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,21.0,23.82,500.22,yape,boleta
2024-06-26,lija,grano 80,Norton,pinturas,11.0,3.28,36.08,yape,boleta
2024-06-26,grava,triturada,Ladrillera Virú,material_construccion,3.0,80.23,240.69,efectivo,
2024-06-26,foco_led,18W,Osram,electricidad,,35.91,71.82,tarjeta,boleta
2024-06-26,caja_placa,metal,Legrand,electricidad,,8.71,52.26,yape,boleta
2024-06-26,pegamento_contacto,contacto 1L,Pegatodo,material_construccion,1.0,83.73,83.73,yape,factura
2024-06-26,ladrillo,King Kong,Cerámica Lark,material_construccion,2792.0,1.4,3908.8,,factura
2024-06-26,grava,triturada,Ladrillera Virú,material_construccion,2.0,65.35,N/A,yape,boleta
2024-06-26,valvula,esferica 1/2,Tigre,gasfiteria,1.0,27.57,27.57,efectivo,factura
2024-06-26,fierro_corrugado,1/2,Aceros Arequipa,material_construccion,12.0,24.16,289.92,tarjeta,boleta
2024-06-26,cemento,saco 50kg,Cementos Sol,material_construccion,10.0,41.92,419.2,efectivo,boleta
2024-06-26,caja_placa,plastica,Legrand,electricidad,2.0,66.78,133.56,efectivo,boleta
2024-06-26,arena,fina,Ladrillera Virú,material_construccion,1.0,68.27,68.27,efectivo,boleta
2024-06-26,fierro_corrugado,5/8,Aceros Arequipa,material_construccion,12.0,32.2,386.4,efectivo,boleta
